TOTAL_REVENUE,NUMBER_OF_UNITS_SOLD,NUMBER_OF_SALES,MONTH_ID,MONTH_NAME,DAY_NAME,TIME_BUCKET,SPEND_BANDS,PRODUCT_CATEGORY,PRODUCT_TYPE,PRODUCT_DETAIL,STORE_LOCATION
3.25,1,81259,202305,May,Mon,Evening,low,Bakery,Scone,Cranberry Scone,Lower Manhattan
17.50,7,378353,202305,May,Mon,Evening,low,Tea,Brewed Green tea,Serenity Green Tea Rg,Astoria
25.00,10,586699,202305,May,Mon,Evening,Med,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Lower Manhattan
17.50,5,467723,202305,May,Mon,Evening,low,Bakery,Biscotti,Chocolate Chip Biscotti,Lower Manhattan
43.40,14,996588,202305,May,Mon,Evening,High,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Hell's Kitchen
48.00,16,997139,202305,May,Mon,Evening,High,Coffee,Gourmet brewed coffee,Ethiopia Rg,Astoria
34.10,11,735361,202305,May,Mon,Evening,Med,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Hell's Kitchen
24.00,8,780727,202305,May,Mon,Evening,Med,Bakery,Scone,Oatmeal Scone,Astoria
24.00,8,497993,202305,May,Mon,Evening,Med,Coffee,Organic brewed coffee,Brazilian Rg,Lower Manhattan
90.25,19,1152660,202305,May,Mon,Evening,Very High,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Hell's Kitchen
24.00,8,549006,202305,May,Mon,Evening,Med,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Hell's Kitchen
6.00,2,193160,202305,May,Mon,Evening,low,Tea,Brewed herbal tea,Peppermint Lg,Lower Manhattan
45.00,15,944226,202305,May,Mon,Evening,High,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Astoria
21.00,7,401762,202305,May,Mon,Evening,Med,Tea,Brewed Green tea,Serenity Green Tea Lg,Hell's Kitchen
22.50,9,517924,202305,May,Mon,Evening,Med,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Lower Manhattan
15.00,5,386449,202305,May,Mon,Evening,low,Tea,Brewed herbal tea,Lemon Grass Lg,Lower Manhattan
38.25,9,579962,202305,May,Mon,Evening,Med,Coffee,Barista Espresso,Latte Rg,Lower Manhattan
35.00,14,831345,202305,May,Mon,Evening,Med,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Astoria
33.75,9,564209,202305,May,Mon,Evening,Med,Bakery,Scone,Jumbo Savory Scone,Astoria
71.25,19,1210484,202305,May,Mon,Evening,Very High,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Astoria
18.00,6,379177,202305,May,Mon,Evening,low,Coffee,Organic brewed coffee,Brazilian Rg,Hell's Kitchen
21.00,6,402050,202305,May,Mon,Evening,Med,Coffee,Organic brewed coffee,Brazilian Lg,Lower Manhattan
33.00,11,599575,202305,May,Mon,Evening,Med,Tea,Brewed herbal tea,Lemon Grass Lg,Hell's Kitchen
10.50,3,162683,202305,May,Mon,Evening,low,Coffee,Gourmet brewed coffee,Ethiopia Lg,Hell's Kitchen
31.85,13,780532,202305,May,Mon,Evening,Med,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Hell's Kitchen
14.00,4,409422,202305,May,Mon,Evening,low,Bakery,Pastry,Croissant,Hell's Kitchen
80.60,26,1838502,202305,May,Mon,Evening,Very High,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Astoria
60.00,16,869368,202305,May,Mon,Evening,High,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Hell's Kitchen
18.75,5,429130,202305,May,Mon,Evening,low,Bakery,Pastry,Chocolate Croissant,Hell's Kitchen
37.50,10,526169,202305,May,Mon,Evening,Med,Coffee,Barista Espresso,Cappuccino,Hell's Kitchen
30.00,10,714107,202305,May,Mon,Evening,Med,Coffee,Barista Espresso,Espresso shot,Hell's Kitchen
22.75,7,723063,202305,May,Mon,Evening,Med,Bakery,Biscotti,Hazelnut Biscotti,Hell's Kitchen
37.50,15,981396,202305,May,Mon,Evening,Med,Tea,Brewed herbal tea,Peppermint Rg,Astoria
99.00,33,1567925,202305,May,Tue,Morning,Very High,Coffee,Barista Espresso,Espresso shot,Lower Manhattan
88.00,40,2107354,202305,May,Tue,Morning,Very High,Coffee,Gourmet brewed coffee,Ethiopia Sm,Lower Manhattan
135.00,36,2090959,202305,May,Tue,Morning,Very High,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Lower Manhattan
114.38,30,2956052,202305,May,Tue,Morning,Very High,Bakery,Pastry,Chocolate Croissant,Lower Manhattan
36.00,18,997840,202305,May,Tue,Morning,Med,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Lower Manhattan
40.00,16,859076,202305,May,Tue,Morning,Med,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Lower Manhattan
138.00,46,2843884,202305,May,Tue,Morning,Very High,Tea,Brewed Green tea,Serenity Green Tea Lg,Lower Manhattan
156.75,33,2072347,202305,May,Tue,Morning,Very High,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Lower Manhattan
100.00,40,2371813,202305,May,Tue,Morning,Very High,Tea,Brewed herbal tea,Lemon Grass Rg,Lower Manhattan
105.00,35,2298251,202305,May,Tue,Morning,Very High,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Lower Manhattan
119.00,34,1823184,202305,May,Tue,Morning,Very High,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Lower Manhattan
112.00,32,1934139,202305,May,Tue,Morning,Very High,Coffee,Gourmet brewed coffee,Ethiopia Lg,Lower Manhattan
49.55,14,1336598,202305,May,Tue,Morning,High,Bakery,Scone,Cranberry Scone,Lower Manhattan
117.00,39,2408039,202305,May,Tue,Morning,Very High,Coffee,Gourmet brewed coffee,Ethiopia Rg,Lower Manhattan
49.69,13,1345042,202305,May,Tue,Morning,High,Bakery,Scone,Jumbo Savory Scone,Lower Manhattan
77.00,22,1561969,202305,May,Tue,Morning,Very High,Coffee,Organic brewed coffee,Brazilian Lg,Lower Manhattan
64.00,32,1917562,202305,May,Tue,Morning,Very High,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Lower Manhattan
63.00,21,1404092,202305,May,Tue,Morning,Very High,Tea,Brewed herbal tea,Peppermint Lg,Lower Manhattan
75.00,30,2068400,202305,May,Tue,Morning,Very High,Tea,Brewed Black tea,English Breakfast Rg,Lower Manhattan
35.02,9,811577,202305,May,Tue,Morning,Med,Bakery,Pastry,Croissant,Lower Manhattan
57.20,26,1792275,202305,May,Tue,Morning,High,Coffee,Gourmet brewed coffee,Ethiopia Sm,Hell's Kitchen
79.20,36,2329920,202305,May,Tue,Morning,Very High,Coffee,Organic brewed coffee,Brazilian Sm,Hell's Kitchen
132.00,33,2029990,202305,May,Tue,Morning,Very High,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Lower Manhattan
107.10,42,2463529,202305,May,Tue,Morning,Very High,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Lower Manhattan
142.50,30,2003640,202305,May,Tue,Morning,Very High,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Hell's Kitchen
66.50,19,1919196,202305,May,Tue,Morning,Very High,Bakery,Biscotti,Ginger Biscotti,Hell's Kitchen
60.00,24,1679749,202305,May,Tue,Morning,High,Tea,Brewed Black tea,English Breakfast Rg,Hell's Kitchen
81.00,27,2090254,202305,May,Tue,Morning,Very High,Coffee,Barista Espresso,Espresso shot,Hell's Kitchen
131.25,35,2215106,202305,May,Tue,Morning,Very High,Coffee,Barista Espresso,Latte,Lower Manhattan
30.00,10,947147,202305,May,Tue,Morning,Med,Bakery,Scone,Oatmeal Scone,Lower Manhattan
91.00,26,1881768,202305,May,Tue,Morning,Very High,Coffee,Organic brewed coffee,Brazilian Lg,Hell's Kitchen
88.20,36,2172958,202305,May,Tue,Morning,Very High,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Lower Manhattan
84.00,28,1680491,202305,May,Tue,Morning,Very High,Tea,Brewed Black tea,English Breakfast Lg,Hell's Kitchen
105.00,35,2401303,202305,May,Tue,Morning,Very High,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Hell's Kitchen
107.50,43,3107982,202305,May,Tue,Morning,Very High,Tea,Brewed herbal tea,Peppermint Rg,Hell's Kitchen
81.00,27,1722691,202305,May,Tue,Morning,Very High,Coffee,Organic brewed coffee,Brazilian Rg,Lower Manhattan
97.50,39,2644140,202305,May,Tue,Morning,Very High,Tea,Brewed herbal tea,Peppermint Rg,Lower Manhattan
81.00,27,1877605,202305,May,Tue,Morning,Very High,Coffee,Organic brewed coffee,Brazilian Rg,Hell's Kitchen
101.50,29,1828010,202305,May,Tue,Morning,Very High,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Hell's Kitchen
77.50,31,2083338,202305,May,Tue,Morning,Very High,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Hell's Kitchen
68.20,31,1975045,202305,May,Tue,Morning,Very High,Coffee,Organic brewed coffee,Brazilian Sm,Lower Manhattan
92.50,37,2150232,202305,May,Tue,Morning,Very High,Tea,Brewed Green tea,Serenity Green Tea Rg,Lower Manhattan
58.49,17,1663858,202305,May,Tue,Morning,High,Bakery,Biscotti,Hazelnut Biscotti,Lower Manhattan
165.75,39,2239911,202305,May,Tue,Morning,Very High,Coffee,Barista Espresso,Cappuccino Lg,Lower Manhattan
60.00,24,1513375,202305,May,Tue,Morning,High,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Lower Manhattan
67.50,27,1610280,202305,May,Tue,Morning,Very High,Tea,Brewed herbal tea,Lemon Grass Rg,Hell's Kitchen
126.00,42,2405711,202305,May,Tue,Morning,Very High,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Hell's Kitchen
57.50,23,1320597,202305,May,Tue,Morning,High,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Lower Manhattan
56.00,28,2077320,202305,May,Tue,Morning,High,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Hell's Kitchen
63.75,25,1415115,202305,May,Tue,Morning,Very High,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Hell's Kitchen
58.80,24,1730817,202305,May,Tue,Morning,High,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Hell's Kitchen
93.00,31,1858485,202305,May,Tue,Morning,Very High,Tea,Brewed Black tea,Earl Grey Lg,Hell's Kitchen
75.00,25,1645091,202305,May,Tue,Morning,Very High,Tea,Brewed herbal tea,Peppermint Lg,Hell's Kitchen
93.00,30,1936417,202305,May,Tue,Morning,Very High,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Hell's Kitchen
157.50,45,2764303,202305,May,Tue,Morning,Very High,Coffee,Gourmet brewed coffee,Ethiopia Lg,Hell's Kitchen
176.25,47,2777609,202305,May,Tue,Morning,Very High,Coffee,Barista Espresso,Cappuccino,Hell's Kitchen
191.25,45,2821842,202305,May,Tue,Morning,Very High,Coffee,Barista Espresso,Latte Rg,Hell's Kitchen
74.40,24,1446716,202305,May,Tue,Morning,Very High,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Lower Manhattan
36.00,18,1148208,202305,May,Tue,Morning,Med,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Hell's Kitchen
42.90,11,1081945,202305,May,Tue,Morning,High,Bakery,Biscotti,Chocolate Chip Biscotti,Lower Manhattan
80.60,26,1704109,202305,May,Tue,Morning,Very High,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Lower Manhattan
198.00,44,2494722,202305,May,Tue,Morning,Very High,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Lower Manhattan
93.75,25,1509510,202305,May,Tue,Morning,Very High,Coffee,Barista Espresso,Cappuccino,Lower Manhattan
87.50,35,2179220,202305,May,Tue,Morning,Very High,Tea,Brewed Green tea,Serenity Green Tea Rg,Hell's Kitchen
123.75,33,2182617,202305,May,Tue,Morning,Very High,Coffee,Barista Espresso,Latte,Hell's Kitchen
96.00,32,1672932,202305,May,Tue,Morning,Very High,Tea,Brewed herbal tea,Lemon Grass Lg,Lower Manhattan
90.00,36,2200775,202305,May,Tue,Morning,Very High,Tea,Brewed Black tea,Earl Grey Rg,Hell's Kitchen
128.00,32,2082136,202305,May,Tue,Morning,Very High,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Hell's Kitchen
82.50,33,2135499,202305,May,Tue,Morning,Very High,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Hell's Kitchen
153.00,34,1925975,202305,May,Tue,Morning,Very High,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Hell's Kitchen
85.00,34,2359507,202305,May,Tue,Morning,Very High,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Hell's Kitchen
107.10,42,3229751,202305,May,Tue,Morning,Very High,Coffee,Barista Espresso,Ouro Brasileiro shot,Hell's Kitchen
60.00,20,1254255,202305,May,Tue,Morning,High,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Lower Manhattan
120.00,40,2629290,202305,May,Tue,Morning,Very High,Tea,Brewed herbal tea,Lemon Grass Lg,Hell's Kitchen
89.25,21,1568367,202305,May,Tue,Morning,Very High,Coffee,Barista Espresso,Cappuccino Lg,Hell's Kitchen
75.00,20,2003231,202305,May,Tue,Morning,Very High,Bakery,Scone,Jumbo Savory Scone,Hell's Kitchen
52.50,15,1415751,202305,May,Tue,Morning,High,Bakery,Biscotti,Chocolate Chip Biscotti,Hell's Kitchen
33.75,9,888887,202305,May,Tue,Morning,Med,Bakery,Pastry,Almond Croissant,Hell's Kitchen
75.00,30,1873643,202305,May,Tue,Morning,Very High,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Lower Manhattan
60.00,24,1695284,202305,May,Tue,Morning,High,Tea,Brewed Black tea,Earl Grey Rg,Lower Manhattan
78.00,26,1461940,202305,May,Tue,Morning,Very High,Tea,Brewed Black tea,Earl Grey Lg,Lower Manhattan
28.88,8,791142,202305,May,Tue,Morning,Med,Bakery,Biscotti,Ginger Biscotti,Lower Manhattan
74.40,24,1551570,202305,May,Tue,Morning,Very High,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Hell's Kitchen
48.75,15,1464740,202305,May,Tue,Morning,High,Bakery,Biscotti,Hazelnut Biscotti,Hell's Kitchen
108.50,31,2039381,202305,May,Tue,Morning,Very High,Coffee,Gourmet brewed coffee,Ethiopia Lg,Astoria
85.00,20,1222814,202305,May,Tue,Morning,Very High,Coffee,Barista Espresso,Cappuccino Lg,Astoria
66.00,22,1745970,202305,May,Tue,Morning,Very High,Coffee,Organic brewed coffee,Brazilian Rg,Astoria
15.00,5,485205,202305,May,Tue,Morning,low,Bakery,Scone,Oatmeal Scone,Astoria
66.00,22,1418441,202305,May,Tue,Morning,Very High,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Astoria
39.00,12,1142354,202305,May,Tue,Morning,Med,Bakery,Scone,Cranberry Scone,Astoria
87.00,29,1920736,202305,May,Tue,Morning,Very High,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Astoria
72.50,29,1962853,202305,May,Tue,Morning,Very High,Tea,Brewed herbal tea,Lemon Grass Rg,Astoria
74.80,34,2227241,202305,May,Tue,Morning,Very High,Coffee,Gourmet brewed coffee,Ethiopia Sm,Astoria
45.50,13,1285209,202305,May,Tue,Morning,High,Bakery,Pastry,Croissant,Astoria
70.00,28,1753908,202305,May,Tue,Morning,Very High,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Hell's Kitchen
71.25,19,1447398,202305,May,Tue,Morning,Very High,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Astoria
42.00,14,1009735,202305,May,Tue,Morning,High,Tea,Brewed herbal tea,Peppermint Lg,Astoria
37.50,10,1001948,202305,May,Tue,Morning,Med,Bakery,Pastry,Almond Croissant,Astoria
72.50,29,2017348,202305,May,Tue,Morning,Very High,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Astoria
123.75,33,2375881,202305,May,Tue,Morning,Very High,Coffee,Barista Espresso,Latte,Astoria
70.00,28,1665457,202305,May,Tue,Morning,Very High,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Astoria
55.00,22,1800297,202305,May,Tue,Morning,High,Tea,Brewed Green tea,Serenity Green Tea Rg,Astoria
90.00,30,2093155,202305,May,Tue,Morning,Very High,Tea,Brewed Black tea,English Breakfast Lg,Astoria
48.75,13,1261737,202305,May,Tue,Morning,High,Bakery,Scone,Jumbo Savory Scone,Astoria
90.25,19,1263184,202305,May,Tue,Morning,Very High,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Astoria
48.00,24,1686524,202305,May,Tue,Morning,High,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Astoria
49.00,14,904178,202305,May,Tue,Morning,High,Coffee,Organic brewed coffee,Brazilian Lg,Astoria
116.25,31,2210334,202305,May,Tue,Morning,Very High,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Hell's Kitchen
93.75,25,2418841,202305,May,Tue,Morning,Very High,Bakery,Pastry,Chocolate Croissant,Hell's Kitchen
97.50,30,2785062,202305,May,Tue,Morning,Very High,Bakery,Scone,Ginger Scone,Hell's Kitchen
93.75,25,1607661,202305,May,Tue,Morning,Very High,Coffee,Barista Espresso,Cappuccino,Astoria
25.00,10,858096,202305,May,Tue,Morning,Med,Tea,Brewed Black tea,English Breakfast Rg,Astoria
142.50,38,2284748,202305,May,Tue,Morning,Very High,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Lower Manhattan
57.00,19,1421209,202305,May,Tue,Morning,High,Coffee,Gourmet brewed coffee,Ethiopia Rg,Astoria
39.00,12,1172525,202305,May,Tue,Morning,Med,Bakery,Biscotti,Hazelnut Biscotti,Astoria
56.10,22,1629203,202305,May,Tue,Morning,High,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Astoria
93.75,25,2525013,202305,May,Tue,Morning,Very High,Bakery,Pastry,Chocolate Croissant,Astoria
99.00,22,2180387,202305,May,Tue,Morning,Very High,Bakery,Scone,Scottish Cream Scone ,Hell's Kitchen
21.00,7,506843,202305,May,Tue,Afternoon,Med,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Lower Manhattan
48.00,12,896834,202305,May,Tue,Afternoon,High,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Lower Manhattan
66.00,22,1345416,202305,May,Tue,Afternoon,Very High,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Astoria
45.00,15,896761,202305,May,Tue,Afternoon,High,Coffee,Barista Espresso,Espresso shot,Astoria
55.00,22,1508737,202305,May,Tue,Afternoon,High,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Astoria
27.00,9,471920,202305,May,Tue,Afternoon,Med,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Hell's Kitchen
16.25,5,464082,202305,May,Tue,Afternoon,low,Bakery,Biscotti,Hazelnut Biscotti,Hell's Kitchen
37.50,15,994733,202305,May,Tue,Afternoon,Med,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Hell's Kitchen
68.00,16,935420,202305,May,Tue,Afternoon,Very High,Coffee,Barista Espresso,Latte Rg,Astoria
30.00,8,763929,202305,May,Tue,Afternoon,Med,Bakery,Pastry,Chocolate Croissant,Astoria
40.00,16,861148,202305,May,Tue,Afternoon,Med,Tea,Brewed Black tea,English Breakfast Rg,Lower Manhattan
45.00,15,869582,202305,May,Tue,Afternoon,High,Coffee,Gourmet brewed coffee,Ethiopia Rg,Lower Manhattan
28.88,8,694201,202305,May,Tue,Afternoon,Med,Bakery,Pastry,Croissant,Lower Manhattan
60.00,20,1219973,202305,May,Tue,Afternoon,High,Tea,Brewed herbal tea,Lemon Grass Lg,Astoria
109.25,23,1589158,202305,May,Tue,Afternoon,Very High,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Astoria
51.00,17,1144743,202305,May,Tue,Afternoon,High,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Astoria
52.50,15,951709,202305,May,Tue,Afternoon,High,Coffee,Gourmet brewed coffee,Ethiopia Lg,Hell's Kitchen
84.00,28,1640063,202305,May,Tue,Afternoon,Very High,Tea,Brewed Green tea,Serenity Green Tea Lg,Astoria
22.75,7,674477,202305,May,Tue,Afternoon,Med,Bakery,Biscotti,Hazelnut Biscotti,Astoria
37.50,15,862027,202305,May,Tue,Afternoon,Med,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Hell's Kitchen
22.50,9,577224,202305,May,Tue,Afternoon,Med,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Lower Manhattan
30.00,8,643735,202305,May,Tue,Afternoon,Med,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Astoria
52.50,21,1099058,202305,May,Tue,Afternoon,High,Tea,Brewed Black tea,Earl Grey Rg,Astoria
35.00,14,830880,202305,May,Tue,Afternoon,Med,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Hell's Kitchen
76.00,19,1274590,202305,May,Tue,Afternoon,Very High,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Astoria
39.60,18,1064203,202305,May,Tue,Afternoon,Med,Coffee,Organic brewed coffee,Brazilian Sm,Astoria
45.00,12,1131668,202305,May,Tue,Afternoon,High,Bakery,Scone,Jumbo Savory Scone,Astoria
27.50,11,674332,202305,May,Tue,Afternoon,Med,Tea,Brewed herbal tea,Peppermint Rg,Lower Manhattan
19.50,6,537940,202305,May,Tue,Afternoon,low,Bakery,Biscotti,Hazelnut Biscotti,Lower Manhattan
22.00,11,771691,202305,May,Tue,Afternoon,Med,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Hell's Kitchen
18.00,6,561274,202305,May,Tue,Afternoon,low,Bakery,Scone,Oatmeal Scone,Hell's Kitchen
17.50,7,561199,202305,May,Tue,Afternoon,low,Tea,Brewed Black tea,English Breakfast Rg,Hell's Kitchen
15.00,5,358952,202305,May,Tue,Afternoon,low,Tea,Brewed herbal tea,Peppermint Lg,Lower Manhattan
38.00,19,1267084,202305,May,Tue,Afternoon,Med,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Astoria
31.88,8,710349,202305,May,Tue,Afternoon,Med,Bakery,Scone,Jumbo Savory Scone,Lower Manhattan
27.00,6,554163,202305,May,Tue,Afternoon,Med,Bakery,Scone,Scottish Cream Scone ,Astoria
18.00,6,514946,202305,May,Tue,Afternoon,low,Bakery,Scone,Oatmeal Scone,Astoria
35.00,14,951403,202305,May,Tue,Afternoon,Med,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Lower Manhattan
38.50,11,600816,202305,May,Tue,Afternoon,Med,Coffee,Gourmet brewed coffee,Ethiopia Lg,Lower Manhattan
85.50,19,1071191,202305,May,Tue,Afternoon,Very High,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Astoria
37.50,10,628098,202305,May,Tue,Afternoon,Med,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Hell's Kitchen
31.00,10,612558,202305,May,Tue,Afternoon,Med,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Hell's Kitchen
25.00,10,659220,202305,May,Tue,Afternoon,Med,Tea,Brewed Black tea,Earl Grey Rg,Hell's Kitchen
59.50,17,1153318,202305,May,Tue,Afternoon,High,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Astoria
24.20,11,673909,202305,May,Tue,Afternoon,Med,Coffee,Organic brewed coffee,Brazilian Sm,Lower Manhattan
65.10,21,1040507,202305,May,Tue,Afternoon,Very High,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Lower Manhattan
59.50,17,1349517,202305,May,Tue,Afternoon,High,Coffee,Gourmet brewed coffee,Ethiopia Lg,Astoria
14.00,4,307410,202305,May,Tue,Afternoon,low,Bakery,Biscotti,Ginger Biscotti,Astoria
27.00,9,433034,202305,May,Tue,Afternoon,Med,Coffee,Barista Espresso,Espresso shot,Lower Manhattan
30.60,12,869680,202305,May,Tue,Afternoon,Med,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Astoria
20.10,7,448641,202305,May,Tue,Afternoon,Very High,Coffee,Barista Espresso,Ouro Brasileiro shot,Hell's Kitchen
46.20,16,1064484,202305,May,Tue,Afternoon,High,Coffee,Barista Espresso,Ouro Brasileiro shot,Lower Manhattan
47.50,19,1279589,202305,May,Tue,Afternoon,High,Tea,Brewed herbal tea,Peppermint Rg,Hell's Kitchen
45.00,15,994580,202305,May,Tue,Afternoon,High,Tea,Brewed Black tea,Earl Grey Lg,Astoria
86.25,23,1504876,202305,May,Tue,Afternoon,Very High,Coffee,Barista Espresso,Cappuccino,Astoria
26.25,7,651179,202305,May,Tue,Afternoon,Med,Bakery,Pastry,Almond Croissant,Astoria
24.00,8,471573,202305,May,Tue,Afternoon,Med,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Lower Manhattan
60.00,20,1221356,202305,May,Tue,Afternoon,High,Coffee,Organic brewed coffee,Brazilian Rg,Lower Manhattan
42.50,17,1087610,202305,May,Tue,Afternoon,High,Tea,Brewed Green tea,Serenity Green Tea Rg,Astoria
33.00,15,1017633,202305,May,Tue,Afternoon,Med,Coffee,Gourmet brewed coffee,Ethiopia Sm,Hell's Kitchen
52.50,14,861165,202305,May,Tue,Afternoon,High,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Astoria
